ct_pickup,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1015302,3,"[[1025376, 2080986, 1057562], [1039686, 1024914, 1025395], [1035456, 1082705]]",1.987222222222222,9.527777777777779,610.3333333333334,21,8,0.006122448979591836,2_43_
1015402,1,"[[1023843, 1357045]]",0.815,5.0,236.5,2,2,0.0020408163265306124,2_43_
1015501,1,"[[1372326, 1017306]]",1.695,9.0,623.0,5,2,0.0020408163265306124,2_43_
1015700,1,"[[1035978, 1033263]]",1.675,7.75,420.0,3,2,0.0020408163265306124,2_43_
1015801,3,"[[1008458, 1383617], [1025745, 2104742], [1023331, 2074204]]",0.645,4.333333333333333,176.66666666666666,10,6,0.006122448979591836,2_43_
1016300,1,"[[1034361, 2055334]]",0.9650000000000001,5.75,338.0,3,2,0.0020408163265306124,2_43_
1016500,6,"[[2112178, 1376122, 1049191], [1063404, 1037802], [2065104, 1082232], [1031259, 1380460], [1370574, 1367397], [1360143, 2055228]]",1.8905555555555555,8.888888888888888,550.7222222222222,18,13,0.012244897959183673,2_43_
1016700,1,"[[1058124, 2100230]]",1.13,7.0,425.5,7,2,0.0020408163265306124,2_43_
1016900,1,"[[1008101, 1057590]]",2.6399999999999997,11.0,720.0,2,2,0.0020408163265306124,2_43_
1017100,2,"[[1024398, 2111464], [1034245, 1032580]]",1.2774999999999999,6.625,357.25,12,4,0.004081632653061225,2_43_
1017300,1,"[[2065062, 1074336]]",2.05,9.25,599.5,5,2,0.0020408163265306124,2_43_
1017500,1,"[[1074917, 1060073]]",1.915,8.5,510.0,5,2,0.0020408163265306124,2_43_
1020300,1,"[[1024354, 1034503]]",1.7799999999999998,8.25,540.0,2,2,0.0020408163265306124,2_43_
1021900,1,"[[1033387, 1008979]]",1.185,6.5,420.0,7,2,0.0020408163265306124,2_43_
1031703,1,"[[1064794, 1065579]]",1.1800000000000002,6.5,330.0,6,2,0.0020408163265306124,2_43_
1031704,2,"[[1375999, 1039979], [1034889, 1356980]]",3.2775,13.875,920.25,5,4,0.004081632653061225,2_43_
1000700,2,"[[2089910, 1073710], [2069705, 1034090]]",1.0925,6.125,339.0,11,4,0.0045871559633027525,2_44_
1000900,2,"[[1377571, 1030646], [1041991, 1413282]]",3.03,11.75,749.5,4,4,0.0045871559633027525,2_44_
1001501,1,"[[1085677, 1365834]]",1.555,7.75,459.0,2,2,0.0022935779816513763,2_44_
1001800,2,"[[2114421, 1394844], [1033353, 1042526]]",3.2600000000000002,12.5,783.25,11,4,0.0045871559633027525,2_44_
1003001,1,"[[1034737, 1034746]]",2.03,8.25,420.0,6,2,0.0022935779816513763,2_44_
1003002,1,"[[1393876, 1373415]]",0.8500000000000001,6.0,339.5,2,2,0.0022935779816513763,2_44_
1003200,3,"[[1071815, 1038535], [1033816, 2088987], [1365053, 1393853]]",1.875,8.75,531.8333333333334,15,6,0.006880733944954129,2_44_
1003300,2,"[[1020141, 1033758], [2097690, 1024407]]",2.9925,13.375,977.5,6,4,0.0045871559633027525,2_44_
1003400,3,"[[2060838, 1045553], [1367198, 1090632], [1044813, 2070029]]",1.7266666666666666,8.0,485.8333333333333,10,6,0.006880733944954129,2_44_
1003601,4,"[[1085714, 2111711], [1028162, 1369090], [2089439, 1084658], [1074345, 1026633]]",0.95375,6.375,410.0,20,8,0.009174311926605505,2_44_
1003602,1,"[[1361565, 1083972]]",1.475,7.25,392.0,4,2,0.0022935779816513763,2_44_
1003700,4,"[[2074025, 2069055], [1084984, 1373431], [1030370, 1357932], [1090879, 1364873, 1369325]]",1.96875,8.875,552.4166666666666,9,9,0.009174311926605505,2_44_
1003800,5,"[[2098729, 1046208], [1374020, 1039277], [1029700, 1394819], [1028267, 1373685], [1032457, 1043980]]",2.362,10.6,686.5,20,10,0.011467889908256881,2_44_
1003900,5,"[[1369144, 1036146], [1085506, 2069219], [1042198, 1029007], [1364435, 1043672], [1413293, 1374819]]",3.5120000000000005,14.05,936.3,19,10,0.011467889908256881,2_44_
1004001,1,"[[1030692, 2114674]]",1.085,6.5,400.0,2,2,0.0022935779816513763,2_44_
1004002,3,"[[1072672, 1032283], [1394500, 2086508], [2483087, 1061972, 1363972]]",1.2966666666666666,7.25,440.9444444444444,11,7,0.006880733944954129,2_44_
1004200,3,"[[2114648, 1039121], [1076130, 1108792], [1102298, 1364918]]",2.035,9.0,553.1666666666666,15,6,0.006880733944954129,2_44_
1004300,2,"[[1397662, 1369054], [2089072, 2098029]]",1.9,8.375,496.75,4,4,0.0045871559633027525,2_44_
1004500,3,"[[1364191, 1082924], [1373437, 1085401], [1393946, 1368181]]",1.5766666666666669,8.166666666666666,533.3333333333334,7,6,0.006880733944954129,2_44_
1004700,4,"[[1045815, 2069556], [1072979, 1022943], [1393945, 2074106], [1037063, 1023595]]",3.35875,13.375,911.875,10,8,0.009174311926605505,2_44_
1004800,3,"[[2099634, 1072753], [1038412, 2064603], [1360467, 2055414, 1362489]]",1.2016666666666669,6.972222222222222,423.0,7,7,0.006880733944954129,2_44_
1004900,4,"[[1364306, 1361090], [1397632, 1045310], [2089073, 2097685], [2100645, 1373828]]",1.7225,8.6875,583.5,14,8,0.009174311926605505,2_44_
1005000,3,"[[1374013, 1398956], [1085872, 1018571, 1360373], [2116544, 1034813]]",1.8655555555555556,8.555555555555555,529.0,19,7,0.006880733944954129,2_44_
1005200,3,"[[1028468, 1365995], [1061218, 1060119], [1377940, 1084424]]",1.3716666666666668,7.5,458.8333333333333,10,6,0.006880733944954129,2_44_
1005400,1,"[[1074271, 1092174, 2061057, 2098015]]",1.1775,6.875,442.75,4,4,0.0022935779816513763,2_44_
1005502,8,"[[1373406, 1026851], [2088278, 1018606], [1060499, 1076539], [2068206, 1365991], [1034104, 1380010], [1086203, 1034374], [1038985, 1046282], [2082490, 1039113]]",2.15875,10.28125,710.4375,31,16,0.01834862385321101,2_44_
1005600,3,"[[1085628, 1364483], [1083243, 1084849], [1028340, 1073711]]",1.3950000000000002,7.166666666666667,405.3333333333333,12,6,0.006880733944954129,2_44_
1005700,3,"[[2098927, 1369851], [1025455, 1030924], [1090606, 1026419]]",1.5533333333333335,7.583333333333333,459.8333333333333,9,6,0.006880733944954129,2_44_
1005800,5,"[[2082610, 1369025], [1028745, 1375366], [1399247, 1406882], [1377096, 1364940], [1059539, 1083645]]",1.8800000000000001,9.25,623.5,16,10,0.011467889908256881,2_44_
1006100,4,"[[1039283, 1046005, 1367452], [1374089, 1040167, 1034991], [2104025, 1031626], [1076928, 2070028]]",2.0029166666666667,9.75,678.7083333333334,18,10,0.009174311926605505,2_44_
1006300,2,"[[1071759, 1045272], [1368002, 2055636]]",3.4375,13.125,817.25,5,4,0.0045871559633027525,2_44_
1006400,1,"[[1039151, 1397647]]",1.505,7.5,427.0,3,2,0.0022935779816513763,2_44_
1006500,1,"[[1035528, 2085952]]",1.355,6.75,383.0,3,2,0.0022935779816513763,2_44_
1006600,3,"[[1043120, 2114646], [1398949, 1029963], [1025456, 1082564, 1076917]]",2.308333333333333,9.61111111111111,556.8333333333334,12,7,0.006880733944954129,2_44_
1006700,3,"[[1033852, 2106356], [1369177, 1043825], [1399140, 1072236]]",1.47,7.5,460.8333333333333,11,6,0.006880733944954129,2_44_
1006800,9,"[[1045664, 2099175], [1373442, 1073534], [1388556, 1412595], [1031399, 1084782], [1394837, 1364549], [2068218, 1104657], [2098730, 1029601], [2088036, 1039154], [1034809, 1035007]]",2.1455555555555557,9.694444444444445,621.1111111111111,21,18,0.020642201834862386,2_44_
1006900,4,"[[1368906, 1367601], [2069487, 1367613], [1019890, 1091859], [1038649, 1363796]]",1.84875,8.25,477.0,12,8,0.009174311926605505,2_44_
1007001,2,"[[2061574, 1364268], [1060045, 1360367]]",0.975,5.875,349.5,4,4,0.0045871559633027525,2_44_
1007002,3,"[[1083024, 1084604], [1028997, 1072741], [2073217, 2090741]]",1.3283333333333334,7.5,476.1666666666667,19,6,0.006880733944954129,2_44_
1007100,1,"[[1369849, 2089449, 1018762]]",1.0366666666666668,5.333333333333333,232.0,4,3,0.0022935779816513763,2_44_
1007200,7,"[[2089311, 1090359], [1374529, 2116971], [1412912, 1394001], [2112092, 1362487], [1365826, 1373883], [1035319, 2090275, 2099552], [1090552, 1082575]]",1.4645238095238096,7.8809523809523805,519.5238095238095,18,15,0.016055045871559634,2_44_
1007300,5,"[[1394833, 2099530], [2057197, 2068846], [1034127, 1394200], [1357546, 1033747], [1364938, 1364905]]",1.843,8.8,558.6,18,10,0.011467889908256881,2_44_
1007400,8,"[[2073344, 1038111], [1042628, 2086284], [1034808, 1030681], [1372926, 1030178], [1372889, 1365539], [1026175, 1040194], [1374284, 2074152], [1043522, 1028750]]",1.65,7.8125,476.3125,27,16,0.01834862385321101,2_44_
1007500,1,"[[1369556, 2598045]]",1.58,7.5,482.5,3,2,0.0022935779816513763,2_44_
1007600,6,"[[1038992, 1045813], [1082089, 1379987], [1373838, 2116693], [2088894, 1360981], [1030908, 1365553], [2089136, 1031840]]",1.4733333333333334,7.416666666666667,447.0833333333333,18,12,0.013761467889908258,2_44_
1007700,2,"[[2074281, 1398802], [1045255, 1044522]]",0.895,5.875,316.0,9,4,0.0045871559633027525,2_44_
1007800,3,"[[1366151, 1383746], [1028596, 1035816], [1092531, 2069494]]",1.3150000000000002,7.083333333333333,396.5,7,6,0.006880733944954129,2_44_
1007900,5,"[[1373769, 2070192], [1045822, 1029018], [2115724, 2089441], [1085568, 1084932], [1072120, 1393802]]",1.3059999999999998,7.05,428.1,21,10,0.011467889908256881,2_44_
1008000,7,"[[1026414, 1093088], [2089303, 1034212], [1368881, 1037916], [1035717, 1046017], [2099122, 1085565], [1360515, 1364595], [1076745, 1364239, 1360691]]",1.5692857142857142,7.738095238095238,461.6904761904762,27,15,0.016055045871559634,2_44_
1008200,5,"[[1030834, 1085703, 1032018], [2099141, 1393848], [1060304, 1360041], [2074158, 1075989], [1071742, 1035573]]",1.4563333333333335,7.133333333333333,403.2,23,11,0.011467889908256881,2_44_
1008300,3,"[[1047334, 1356438], [1030968, 1369644], [1044857, 1044703]]",3.1783333333333332,13.416666666666666,937.0,18,6,0.006880733944954129,2_44_
1008400,1,"[[1042992, 2115921]]",1.25,6.0,324.0,3,2,0.0022935779816513763,2_44_
1008700,3,"[[2069570, 2070188], [1038531, 1374543], [1373673, 1032227]]",0.9666666666666667,5.75,323.6666666666667,7,6,0.006880733944954129,2_44_
1008800,4,"[[1364059, 1368909], [1369357, 1375113], [1083661, 1026603], [1084382, 2074159]]",1.27375,7.25,425.5,13,8,0.009174311926605505,2_44_
1009100,1,"[[2082609, 2099504]]",1.35,7.5,450.5,2,2,0.0022935779816513763,2_44_
1009200,11,"[[2082603, 1356719], [1033642, 1030857], [1030989, 1023234, 1361478], [1373888, 2098725], [1038379, 2114438], [1028492, 1042661], [1365083, 1364879], [1364614, 1363940], [2074161, 1085637], [2097713, 2089099], [1083118, 2089567]]",1.902878787878788,8.818181818181818,554.0151515151515,35,23,0.02522935779816514,2_44_
1009400,4,"[[2099334, 1373895], [1031541, 1033137], [1038582, 1032637], [1369421, 1366157]]",1.645,8.3125,524.75,13,8,0.009174311926605505,2_44_
1009500,2,"[[2083266, 2074512], [1355752, 1035309]]",1.1825,6.625,382.75,4,4,0.0045871559633027525,2_44_
1009600,5,"[[2099177, 1073241], [1035302, 1398957], [1031846, 1085572], [1043794, 1363099], [1362904, 1038453]]",1.984,8.65,508.3,21,10,0.011467889908256881,2_44_
1009700,1,"[[1039297, 1045450]]",2.395,10.0,660.0,3,2,0.0022935779816513763,2_44_
1009800,5,"[[2099561, 1414555], [1364682, 1085260], [1098575, 1371086], [2074318, 1364581], [1397645, 2100051]]",1.855,8.6,525.9,13,10,0.011467889908256881,2_44_
1009901,1,"[[2067916, 1090423]]",1.095,6.0,311.0,2,2,0.0022935779816513763,2_44_
1010000,24,"[[2073334, 1369348], [1374011, 1085403], [2073578, 1028158, 1028332], [1034670, 1025884], [1072563, 1030731], [1043529, 1414671], [2116960, 1042131, 1029737], [1030699, 1394335], [1399477, 1045396], [1044707, 1043434, 1071756], [1045151, 1044399], [1033721, 1073202], [2061133, 2068469], [1380003, 2111467], [1369637, 1031798], [1082238, 1367115], [1083095, 1018575], [1035315, 1085077], [1363801, 1035516, 2055474], [2070383, 1028746], [1045854, 1085893], [1374080, 1043406], [1082931, 1361116], [1042610, 2114528]]",1.5591666666666668,7.875,485.2430555555556,101,52,0.05504587155963303,2_44_
1010100,6,"[[2106340, 1044415], [2068406, 1360561], [2055368, 1030972], [1094926, 2069324], [1043446, 2099570], [1369427, 2086511]]",1.905833333333333,8.958333333333334,581.1666666666666,16,12,0.013761467889908258,2_44_
1010200,13,"[[2069706, 1030863], [1393890, 1375098], [1362912, 1034577], [1035718, 2114638], [1035004, 1366971, 1373626], [1045819, 1072023], [1028184, 2097686, 1398338], [1031670, 1038710], [1366788, 2073145, 1082244], [1410935, 1043297], [1039853, 1394240], [2114585, 1085075], [1033826, 1027038]]",1.9564102564102563,9.211538461538462,586.7051282051282,67,29,0.02981651376146789,2_44_
1010300,2,"[[1026924, 1364303], [1041874, 2114969]]",1.3725,7.25,474.0,7,4,0.0045871559633027525,2_44_
1010400,6,"[[1056734, 1361187], [1374546, 1038801], [1367200, 1026889], [1086055, 2089234], [1025446, 1363954], [1090069, 1085508]]",1.4491666666666667,7.958333333333333,534.6666666666666,16,12,0.013761467889908258,2_44_
1010602,1,"[[2069291, 1019716]]",0.7949999999999999,5.5,322.5,2,2,0.0022935779816513763,2_44_
1010801,1,"[[2069151, 1029212]]",1.52,9.0,618.0,2,2,0.0022935779816513763,2_44_
1010803,1,"[[2099621, 1394218]]",1.4,6.75,397.0,2,2,0.0022935779816513763,2_44_
1010900,2,"[[1033867, 1035297], [2114662, 1051711]]",1.9649999999999999,9.25,598.25,9,4,0.0045871559633027525,2_44_
1011000,3,"[[1031065, 1039271], [1365556, 2070032], [2099701, 1059536]]",0.8516666666666666,5.583333333333333,291.0,7,6,0.006880733944954129,2_44_
1011100,2,"[[1028987, 1039126], [2086319, 1394822]]",2.065,9.5,625.75,4,4,0.0045871559633027525,2_44_
1011201,7,"[[1367385, 1374526], [1032181, 1410892], [1038385, 2115525, 1030503], [1374188, 1039499], [2097705, 1029003], [2106360, 2090749], [1035330, 1034025]]",1.975,9.345238095238097,620.1428571428571,30,15,0.016055045871559634,2_44_
1011202,3,"[[1035498, 1032015], [1051719, 2116958], [1357256, 1018627, 1026482]]",1.6199999999999999,8.333333333333334,545.9444444444445,9,7,0.006880733944954129,2_44_
1011203,3,"[[1029774, 1043430], [1064584, 1084872], [2097598, 2085938]]",0.8650000000000001,5.083333333333333,245.5,10,6,0.006880733944954129,2_44_
1011300,3,"[[2099636, 1394037], [2089327, 1034984], [1029363, 1374528]]",1.7616666666666667,8.416666666666666,530.5,13,6,0.006880733944954129,2_44_
1011401,2,"[[1083657, 1394064], [2089552, 1034094, 2098662, 2060732]]",2.73625,13.4375,1021.375,14,6,0.0045871559633027525,2_44_
1011402,6,"[[1076736, 1085635], [1031834, 1045660], [2065250, 1075744], [1073714, 1398924], [1373724, 2083186], [1084767, 2069729]]",1.2516666666666667,6.666666666666667,380.3333333333333,17,12,0.013761467889908258,2_44_
1011500,3,"[[1030912, 1044786, 1367530], [1026996, 2069061], [2069972, 1367332]]",1.9622222222222223,8.75,507.1666666666667,14,7,0.006880733944954129,2_44_
1011600,1,"[[1023942, 2098019]]",3.455,14.75,1027.0,2,2,0.0022935779816513763,2_44_
1011800,1,"[[1090676, 2089035, 1030887]]",0.8466666666666667,5.666666666666667,329.0,3,3,0.0022935779816513763,2_44_
1011900,6,"[[1032411, 1376601], [2068684, 1029707], [1082941, 2069214], [1041820, 1035625], [2098048, 1033945], [1031376, 2097719]]",1.7025,8.458333333333334,541.6666666666666,23,12,0.013761467889908258,2_44_
1012000,5,"[[1046316, 2059968, 1038581], [1085522, 1084940], [1413277, 1393792, 1035019], [2099928, 1023110], [1073580, 1023064]]",1.5556666666666665,7.583333333333334,456.33333333333337,19,12,0.011467889908256881,2_44_
1012101,1,"[[2050315, 1023270]]",1.98,10.0,722.5,6,2,0.0022935779816513763,2_44_
1012102,3,"[[1098507, 1027044], [1027043, 2106370], [1030886, 1026858]]",1.6049999999999998,8.25,524.0,6,6,0.006880733944954129,2_44_
1012200,1,"[[1403110, 1413825]]",0.7,5.25,263.0,2,2,0.0022935779816513763,2_44_
1012400,1,"[[2073678, 1397525]]",0.95,5.75,276.5,2,2,0.0022935779816513763,2_44_
1012500,8,"[[1019540, 1026735], [1072682, 1369488], [2087000, 2097756], [1031760, 2114832], [1045647, 1045622], [2082702, 2114587], [1364401, 1019872], [2089562, 2089444]]",1.60625,8.375,535.25,27,16,0.01834862385321101,2_44_
1012602,3,"[[1073605, 1088495], [1082226, 2061139, 1369018], [1033737, 2114488]]",2.348888888888889,10.333333333333334,693.2777777777777,18,7,0.006880733944954129,2_44_
1012700,4,"[[1377119, 1365276], [1092333, 1366785], [1357348, 1091632, 2074267], [2099558, 1028505, 1030740]]",1.79375,8.9375,589.875,12,10,0.009174311926605505,2_44_
1012800,1,"[[1360882, 2055969]]",1.3,7.25,448.0,4,2,0.0022935779816513763,2_44_
1012901,1,"[[1042553, 1042092]]",2.27,9.75,630.0,6,2,0.0022935779816513763,2_44_
1012902,1,"[[2117375, 1416735]]",1.6,7.75,442.5,3,2,0.0022935779816513763,2_44_
1013100,4,"[[1030502, 1044013], [1031807, 2097718], [1038646, 1377518], [1044829, 1043698]]",2.43125,10.75,699.625,20,8,0.009174311926605505,2_44_
1013300,6,"[[1072583, 1071762], [1028246, 1369764], [1090349, 1090694], [1364871, 1364612], [1028271, 1036150], [1034223, 1357680]]",2.3725,10.5,706.75,21,12,0.013761467889908258,2_44_
1013400,4,"[[1028988, 2099180], [1033337, 1393891], [2060517, 1025875], [1367411, 2098014]]",1.6925000000000001,8.0625,504.625,15,8,0.009174311926605505,2_44_
1013604,1,"[[1031096, 1085570]]",0.685,5.0,270.0,2,2,0.0022935779816513763,2_44_
1013700,7,"[[1029749, 1045249], [1041996, 1357360], [1394004, 1045406], [1084657, 1033863], [2090745, 1394842], [1019271, 1368890], [1028331, 1084753, 1031607]]",2.604761904761905,11.0,712.2857142857143,28,15,0.016055045871559634,2_44_
1013800,2,"[[1023200, 1031829], [2099365, 1102292]]",1.835,8.5,526.25,12,4,0.0045871559633027525,2_44_
1013900,3,"[[1357538, 1373671], [1374277, 2088271], [2098250, 1018632]]",1.555,7.583333333333333,478.6666666666667,7,6,0.006880733944954129,2_44_
1014000,3,"[[1023943, 2070154], [1030909, 1019881], [1038854, 1036766, 1049665]]",2.7544444444444447,11.833333333333334,797.0,11,7,0.006880733944954129,2_44_
1014200,1,"[[1043798, 1094663]]",0.65,5.25,270.0,3,2,0.0022935779816513763,2_44_
1014300,6,"[[2070191, 2098245], [1035996, 1357831], [1374068, 1364597], [1049130, 2114644], [1376347, 1072975], [1393958, 1374018]]",1.8724999999999998,8.916666666666666,573.4166666666666,23,12,0.013761467889908258,2_44_
1014402,2,"[[1060230, 1364568], [1084591, 1369581]]",2.44,10.5,646.25,6,4,0.0045871559633027525,2_44_
1014500,7,"[[1030579, 1073532], [1046308, 1044462], [1042643, 1032643], [1032010, 2099127], [1413284, 1023201, 1084121], [1035382, 1360525], [2099639, 1088436]]",2.627619047619047,11.071428571428571,768.547619047619,25,15,0.016055045871559634,2_44_
1014601,1,"[[2087006, 1073587]]",0.875,5.5,288.5,2,2,0.0022935779816513763,2_44_
1014602,4,"[[1092638, 1364933, 1034574], [1377502, 2124482, 1085363], [1397851, 1045674], [1083975, 1061253]]",1.33375,6.6875,363.375,14,10,0.009174311926605505,2_44_
1014801,2,"[[1033827, 2089452], [1365968, 1373563]]",1.1400000000000001,6.5,377.5,6,4,0.0045871559633027525,2_44_
1014900,17,"[[1373554, 1028346], [1084217, 1031551], [1363950, 1025095], [1082300, 2069149], [1084856, 1373927], [2097590, 1394206], [1028741, 1085545], [1038450, 2114418], [1365051, 1030364], [2083264, 1019990], [2115808, 1038541], [1394821, 1364895], [1033305, 2088035], [1030755, 2074028], [1085430, 2084253], [2061941, 1085423], [1364269, 1085647]]",1.7652941176470587,8.485294117647058,539.0294117647059,52,34,0.0389908256880734,2_44_
1015101,1,"[[1399137, 1090758]]",1.31,7.0,418.5,6,2,0.0022935779816513763,2_44_
1015301,2,"[[2071227, 1090799], [2097935, 1038796]]",2.0275,9.75,653.25,4,4,0.0045871559633027525,2_44_
1015302,4,"[[2116813, 2089024], [1372858, 1084389], [1043747, 1031773], [1061573, 1025433]]",1.67375,8.5,551.75,21,8,0.009174311926605505,2_44_
1015700,3,"[[1044509, 2069789], [1024094, 1376652], [1030501, 1038635]]",1.9316666666666666,8.833333333333334,522.1666666666666,6,6,0.006880733944954129,2_44_
1015801,2,"[[1393846, 1369441], [1084743, 1028181]]",2.3725,10.75,667.25,6,4,0.0045871559633027525,2_44_
1015900,2,"[[1084699, 1090716], [2099696, 1027029]]",1.135,6.125,301.25,9,4,0.0045871559633027525,2_44_
1016001,1,"[[2124572, 2083177]]",1.3,6.5,358.5,2,2,0.0022935779816513763,2_44_
1016100,2,"[[1104770, 1026170], [1035021, 1086436]]",1.53,7.625,480.0,12,4,0.0045871559633027525,2_44_
1016300,2,"[[1075875, 2086345], [1082209, 1368887]]",1.96,9.875,689.0,5,4,0.0045871559633027525,2_44_
